UniqueCount	AmbigCount
77	12023
47	9756
0	9574
145	12081
33	9550
48	712
1	1590
3	9781
0	13541
3337	13276
62	55
27	5213
9	6794
279	5267
145	5319
12	6522
192	616
628	583
74	3146
13	2923
26	5743
1493	1255
10201	2623
123	2623
138	0
40	428
58	718
12	618
62	444
17	313
3	175
69	196
11	7632
66	6876
47	531
11	1861
1369	7375
108	221
151	113
39	6813
83	6281
30	2706
0	7301
28	7389
23	1690
57	994
0	12168
0	12004
9	12436
31	11223
0	12487
0	12815
0	12384
0	12605
28	3671
40	4463
62	1926
41	1904
4	2430
115	2370
33	960
488	2
77	3650
84	3653
405	624
73	1002
3970	8952
673	3896
465	5915
282	5195
883	5630
2055	17045
70	11108
2606	17547
128	17582
35	423
99	2438
247	1110
70	4528
126	4921
64	4956
77	5103
114	5393
90	0
806	812
176	455
258	0
16	3115
722	4553
43	3462
81	3044
62	4035
16	2258
40	1767
12	1671
100	1820
140	1511
65	1114
30	1409
48	494
197	1158
85	270
3	450
32	718
40	498
225	273
117	378
38	1917
46	2298
81	2600
34	3062
0	3062
144	1244
70	2475
794	2925
101	206
0	469
95	2098
38	1139
17	2641
243	0
266	376
23	2774
28	2106
142	1587
63	451
190	430
51	233
589	109
1	421
50	32
88	2716
94	3163
1	3855
27	4810
0	4913
57	1423
122	148
453	2996
63	1337
56	876
234	233
19	1693
143	458
56	1350
44	691
349	786
0	1327
157	672
74	763
112	649
25	586
50	543
464	0
52	2408
13	2013
70	780
95	782
86	1610
101	2419
0	1360
141	13
90	465
2587	4261
236	0
27	4262
120	4263
66	4260
4	3988
307	522
108	442
201	80
74	366
73	314
123	352
108	296
676	6967
6	6967
107	6365
0	4802
127	4162
1884	3909
144	236
140	1502
137	1149
39	3646
5	1794
26	1501
41	0
601	759
218	203
32	997
65	997
35	799
27	997
468	3068
84	468
75	451
123	19
1818	19
227	3
37	469
409	2599
19	723
117	133
20	474
654	88
287	1397
96	581
189	110
162	5198
20	1048
50	249
103	4114
29	4590
32	1271
67	113
21	1238
0	606
1879	120
84	0
139	3456
59	2928
192	0
302	308
167	76
37	4803
18	4748
160	305
0	3312
181	3179
85	65
98	737
614	0
2	76
118	204
90	141
88	2295
90	2295
115	5333
1136	6663
16	12977
62	14181
134	13182
49	13969
0	14608
0	13721
0	12974
0	10670
131	285
74	498
25	1126
74	309
94	1127
64	546
8	5978
3	8163
129	8083
397	5433
26	6445
264	1850
140	757
96	0
82	9492
0	10641
103	9414
83	9267
41	505
95	300
80	20
187	152
0	10837
288	10511
0	10619
0	10293
67	2022
44	2292
252	1335
277	1852
51	2180
36	1692
393	362
41	349
56	4846
315	216
70	6846
42	6846
61	6815
139	1143
0	7078
0	6945
120	6815
203	5946
81	5447
63	708
360	1363
560	333
9	365
35	365
104	182
91	277
55	246
92	223
198	0
13	5037
0	5287
357	5313
410	2890
31	4697
260	4950
157	4745
19	2137
52	137
16	1022
7	3681
87	486
163	3339
403	524
123	769
342	3685
24	2995
347	3395
760	916
127	1213
18	753
721	0
178	109
22	1459
201	0
170	158
230	1456
167	30
420	0
220	90
271	947
6	231
9	12252
81	12332
29	12460
25	12143
261	69
100	11872
33	10530
39	12230
61	11827
20	12099
53	12035
34	11649
33	12274
39	11688
0	12423
84	11774
47	11566
36	11577
26	10547
19	11818
25	11642
7	11983
60	2597
32	10667
1400	8917
93	116
48	1931
122	3018
9	3191
29	2980
23	895
6	721
309	547
166	909
32	912
1401	9
21	507
3	4240
144	4170
123	254
381	347
171	0
0	1772
111	420
74	466
127	108
95	33
20	650
10	8124
0	9261
0	9704
0	8099
11	9636
0	938
162	1739
119	1951
0	940
122	1677
175	941
139	12
66	1696
16	1485
48	1223
86	1032
130	0
0	3016
1	2962
0	3571
0	3284
1	6561
8	2790
12	2967
0	3315
21	1546
70	3269
0	602
16	1432
96	1327
0	613
34	1136
0	1419
106	2750
112	0
44	266
70	77
39	362
440	589
100	589
309	2482
251	2482
49	2133
53	6208
2	6917
84	720
216	3
139	227
103	0
88	1180
117	2193
71	267
102	1492
9	854
0	2060
10	906
49	6507
25	1636
44	1469
126	1004
347	170
25	2980
86	2991
36	3375
982	3363
52	308
41	2740
183	588
283	333
376	0
83	2627
13	2157
63	11539
192	0
45	311
46	9990
36	9992
105	921
195	11419
52	10747
87	2932
115	4
100	538
100	2927
109	608
0	6276
57	4369
222	586
1837	3363
239	536
589	1009
104	9196
107	6910
83	204
73	111
805	6545
7	746
0	643
15	696
66	704
106	396
0	4763
28	3157
95	218
15	398
11	2327
1	769
88	461
2	3850
260	309
365	1062
151	1928
17	1951
0	1223
18	1740
0	2908
0	1507
530	378
86	336
29	770
308	607
298	12
570	0
3	1910
1441	5685
476	5318
0	4739
174	481
234	1369
0	1681
64	766
358	2181
341	1469
163	1653
149	1100
3	1469
1	4984
197	5059
83	1040
731	6011
0	39
62	698
220	6250
0	4725
53	1102
0	3828
0	4282
29	1082
473	1870
56	837
184	1663
1636	1403
51	2210
0	2208
234	136
40	9866
13	529
147	9865
151	8401
71	9098
10	8697
38	2823
198	1111
1584	0
0	5074
3	5074
119	3975
140	2613
436	0
339	32
73	32
291	0
111	551
232	490
128	41
276	0
421	287
260	104
394	0
246	143
76	33
88	110
168	97
333	0
201	0
73	0
333	0
264	0
524	1
51	0
130	1793
427	1502
66	796
58	756
109	405
13	591
189	185
66	235
117	104
51	249
51	0
544	0
113	2171
15	2400
157	2445
16	2279
234	1
249	206
38	1674
43	2144
64	1651
122	360
133	23
122	165
166	43
854	50024
59	77529
239	77517
903	65326
2379	75958
358	77686
318	82071
100	75983
0	81821
669	7846
0	22528
2691	1549
1231	9617
163	8896
151	7459
754	4874
2512	4287
1517	2730
376	3763
344	680
785	2822
935	1552
620	2585
1458	2302
109	685
16	793
37	216
78	551
107	277
183	44
907	219
0	11159
46	10567
0	10787
0	11159
144	7776
0	11920
27	1107
81	78
0	96
0	10090
0	11474
258	52
59	61
251	4878
1306	5885
0	6169
0	5942
163	5555
0	4567
18	491
3	646
0	353
102	812
82	1317
93	914
4	739
95	542
121	7807
56	8062
303	8063
61	5352
163	476
74	990
590	1548
722	523
43	2136
174	0
35	1831
97	126
286	2162
81	1801
48	1483
19	703
0	909
190	0
154	142
174	0
195	3574
95	0
202	7
67	519
21	390
46	449
53	230
128	294
677	39
126	3134
3	3570
35	3202
0	2025
85	0
240	210
87	0
43	2802
0	1613
39	911
51	474
146	4335
72	3517
104	0
90	0
79	658
10	2603
14	1097
574	4952
0	5875
125	788
4	5828
121	5416
73	0
162	188
143	666
20	85
290	914
281	2602
48	2895
32	2843
91	189
0	3078
97	2575
49	460
107	67
190	1
123	0
604	11222
11782	11222
313	5177
207	1698
332	7503
72	273
22	7220
2	3734
80	4449
112	0
0	2118
74	1690
152	348
2	7025
117	4800
363	5820
637	5681
25	7026
13	1006
139	266
85	6
164	93
90	0
11	889
0	728
37	284
0	1113
42	457
83	135
103	935
53	800
225	1132
176	2097
64	1411
96	4304
0	4700
315	3240
65	4017
52	960
111	2160
153	2227
292	10725
149	1173
156	10535
67	825
42	689
27	387
18	560
207	0
45	9866
80	5111
63	4640
0	5128
72	10163
9	3193
179	3551
471	1024
256	949
1567	490
123	3906
115	3854
390	4476
1237	3362
5676	1792
118	4451
93	3857
64	3777
0	4603
29	2222
254	4388
117	2192
0	2368
49	3919
101	2423
30	2037
1	2376
45	1075
99	649
64	163
1255	1844
