gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000183844	2345.5653664843794	-0.11738739018045828	0.21418117885873852	-0.5480751894538791	0.5836402757194001	0.9576207126864448
ENSG00000160208	2687.795447197204	0.13658033824303234	0.25130511780711273	0.5434841098137265	0.5867965286099852	0.9576207126864448
ENSG00000159267	7232.807929580349	-0.0856403882299637	0.1577065508854464	-0.5430363402733376	0.587104781798739	0.9576207126864448
ENSG00000160285	8273.194545628843	-0.11389432993815676	0.2181635296524781	-0.5220594391720003	0.601628946159642	0.9576207126864448
ENSG00000160299	8675.90358173674	-0.09075840445925705	0.17434785318544538	-0.5205593461636819	0.6026737759053377	0.9576207126864448
ENSG00000142182	1644.4773063532332	-0.12119693048483529	0.23812228783359593	-0.5089692845951902	0.6107737539632215	0.9576207126864448
ENSG00000187005	185.8939232536253	0.2677203643468643	0.5348838181422375	0.5005205902035187	0.616708561651509	0.9576207126864448
ENSG00000160282	4789.633194092883	-0.07766336186572424	0.15589120848112345	-0.49818949139218677	0.6183504885631834	0.9576207126864448
ENSG00000206105	63.40679861481787	0.33327172320900994	0.6914408850355177	0.4819959745248367	0.6298088058951132	0.9576207126864448
ENSG00000157542	8537.699436661584	-0.08748652057190616	0.18569525292985717	-0.47112954796401024	0.6375482256359339	0.9576207126864448
ENSG00000160284	1127.34508809846	-0.140499821965466	0.29875572313732307	-0.47028328190682145	0.6381526400980482	0.9576207126864448
ENSG00000182670	29248.851695379053	0.09008410957342235	0.19498630587293836	0.46200223738853285	0.6440797159754066	0.9576207126864448
ENSG00000160255	11488.5657383323	-0.07551800294915628	0.16412983781576315	-0.4601113603361124	0.6454362902612476	0.9576207126864448
ENSG00000160202	1533.9348678713823	-0.10812250532730355	0.23702435652040355	-0.4561662223856566	0.6482704527667271	0.9576207126864448
ENSG00000285815	1041.2351142760203	-0.1464376183231526	0.3227712363495718	-0.45368856277067976	0.6500530000319691	0.9576207126864448
ENSG00000215454	1270.775030869653	0.14111184293025464	0.31156399814165026	0.452914469489184	0.6506103313451594	0.9576207126864448
ENSG00000142192	11354.737785667834	-0.06634164951970282	0.14711274279387512	-0.45095787257978365	0.6520199117326042	0.9576207126864448
ENSG00000160214	3844.6426054888348	-0.08900070070376274	0.19862074054815063	-0.44809369081063694	0.6540855812066416	0.9576207126864448
ENSG00000185272	2479.9378443875103	-0.08822344264394731	0.2032388828753086	-0.4340874216380843	0.664224959173133	0.9576207126864448
ENSG00000240432	136.48564540858018	0.2042528260440515	0.47510262481828086	0.4299130658816607	0.667258880615179	0.9576207126864448
ENSG00000154642	3261.6022838342155	0.0755692935642716	0.1763674052592469	0.4284765286034026	0.6683042183663657	0.9576207126864448
ENSG00000157551	11707.078785327636	0.07006689543572847	0.1668839184110612	0.4198540884157738	0.6745920490727644	0.9576207126864448
ENSG00000205726	26233.684992441136	0.0699676355287403	0.1696915905587699	0.4123223507914976	0.6801031684984286	0.9576207126864448
ENSG00000159231	409.1664540185592	-0.17778298106829857	0.4320251351875891	-0.41151073534437677	0.6806980710694963	0.9576207126864448
ENSG00000184351	239.8329723065283	-0.17856803470748772	0.4429950480724074	-0.40309262030012766	0.6868800893010132	0.9576207126864448
ENSG00000142168	1443.1080906917446	0.09485613631151614	0.2378783460960273	0.39875902060133034	0.6900707747555295	0.9576207126864448
ENSG00000243927	2951.7814292516323	-0.07260017767246983	0.18687159106297208	-0.38850302102904977	0.6976438188440153	0.9576207126864448
ENSG00000142149	2826.749463114624	0.08864311566024322	0.23231783588136973	0.3815596651197618	0.7027880071175626	0.9576207126864448
ENSG00000280433	2174.236832914286	0.08990106128988538	0.23824142755918126	0.37735276442445415	0.705911465070529	0.9576207126864448
ENSG00000275993	1733.720348657011	-0.08202270557146743	0.21909689811002095	-0.37436726069156484	0.7081310971257591	0.9576207126864448
ENSG00000159261	3011.969460667477	0.06867452011244028	0.1836740740644172	0.3738933785960185	0.708483642888939	0.9576207126864448
ENSG00000243646	3381.4693600404426	0.06940530450640675	0.18969624975664293	0.36587599699754353	0.7144576079959801	0.9576207126864448
ENSG00000183486	6641.3547382839915	-0.05868880156061112	0.16417926617732664	-0.35746780289066804	0.7207416256177612	0.9576207126864448
ENSG00000177398	10822.215867033574	-0.051384951646592666	0.14447292709132864	-0.3556718388775334	0.7220863370532273	0.9576207126864448
ENSG00000159256	5423.0430863534475	0.06286858367441887	0.18658772726067646	0.33693847177090563	0.7361632829908666	0.9576207126864448
ENSG00000156299	7076.917149596023	-0.04922356454090753	0.1500529816604406	-0.3280412291459627	0.742880489530501	0.9576207126864448
ENSG00000173276	9010.343007227508	-0.05116742902507894	0.15739465383993112	-0.32509000640590835	0.7451129522718527	0.9576207126864448
ENSG00000186965	119.2049500798983	-0.16292062413399092	0.5204830350018104	-0.3130181258135037	0.7542668912398891	0.9576207126864448
ENSG00000160200	8371.1369202942	0.045135674339991216	0.15199164135096166	0.29696155616721776	0.766495859593927	0.9576207126864448
ENSG00000142178	2463.786351398559	-0.06553826213748272	0.22102150698814987	-0.29652436557224526	0.7668296621577098	0.9576207126864448
ENSG00000197381	17281.678963910854	-0.06652368995523607	0.23332771842024935	-0.2851083892031184	0.775561103024248	0.9576207126864448
ENSG00000188992	1693.2613754359022	0.072574564356424065	0.25591318433665455	0.28359056429446017	0.7767241689705506	0.9576207126864448
ENSG00000156256	5930.0379203624025	-0.05503563822286991	0.19450445601815705	-0.28295309706288846	0.7772127913891008	0.9576207126864448
ENSG00000159086	6888.284085850602	-0.04704524747367516	0.16916971505791711	-0.27809497378161746	0.780939453964957	0.9576207126864448
ENSG00000160190	4074.745273889461	0.04431973229724595	0.16058190150022436	0.2759945665307994	0.7825522395003044	0.9576207126864448
ENSG00000160305	12056.638090908393	0.051637085930992394	0.1875586136234028	0.2753117275364064	0.783076755220676	0.9576207126864448
ENSG00000157540	23812.221766321723	-0.03818892096359557	0.14690763339638768	-0.25995191727412714	0.7949008632437317	0.9576207126864448
ENSG00000142156	3763.2691016417834	-0.04602729663696835	0.17780716955921574	-0.2588607464539821	0.7957426858614365	0.9576207126864448
ENSG00000160223	6071.401174190919	-0.04833061357670693	0.18966642046395868	-0.25481903153168295	0.7988628753545343	0.9576207126864448
ENSG00000265590	717.5260425641752	-0.06906049870161567	0.27271143971013584	-0.2532365300664316	0.8000854393560548	0.9576207126864448
ENSG00000155307	5827.963394610311	0.05025458671367828	0.19910758532907238	0.25239915712211913	0.8007325515804263	0.9576207126864448
ENSG00000159228	1676.1850950704456	-0.051357930465179974	0.20667602416678268	-0.24849486374740465	0.8037515436155438	0.9576207126864448
ENSG00000242220	1685.5987480048634	-0.052915480579990924	0.22212850980640464	-0.2382201214338008	0.8117103716375937	0.9576207126864448
ENSG00000156253	3143.320565966753	0.046498687411216495	0.1955997298335581	0.23772367912155948	0.8120954167925083	0.9576207126864448
ENSG00000241123	333.28010300545304	0.0820455160995178	0.3504706410407819	0.23410096736168753	0.8149065949515666	0.9576207126864448
ENSG00000159140	18731.927536683528	0.03766215091750955	0.1649116229786448	0.2283777834288042	0.819352559373895	0.9576207126864448
ENSG00000156265	7733.12371797754	0.040871246622648114	0.18405687079276006	0.222057706656696	0.8242689611012162	0.9576207126864448
ENSG00000185917	9443.192612221177	-0.03229990457810049	0.1467742931728768	-0.22006513456723878	0.8258204277764304	0.9576207126864448
ENSG00000206106	112.49191891542753	-0.13345538611150695	0.6068544824886778	-0.21991332347783532	0.8259386596741719	0.9576207126864448
ENSG00000182093	9965.9616997931	0.03408502387756701	0.15592259885217447	0.21860220473801875	0.8269599352068053	0.9576207126864448
ENSG00000279493	149.80860024831995	-0.11438964329429041	0.5457697088805934	-0.20959324314445826	0.8339851537036411	0.9576207126864448
ENSG00000274559	341.7566558032952	0.07723963443042545	0.37569677778584765	0.2055903563656676	0.8371109111178122	0.9576207126864448
ENSG00000171587	6203.592136977669	0.04558931911628161	0.22287252299422788	0.20455334064424943	0.8379211132330309	0.9576207126864448
ENSG00000221864	213.9167659966394	0.08203167367161458	0.4052697782336454	0.2024125115599462	0.8395942480291634	0.9576207126864448
ENSG00000182871	8751.282841387178	-0.03162206673964451	0.16093546697278838	-0.19648911041461917	0.844227355172453	0.9576207126864448
